id,church_name,former_denomination,address,city,local_authority,region,nation,latitude,longitude,conversion_type,conversion_subtype,current_name,year_converted,decade,sale_date,sale_price,use_history,buyer_name,company_number,company_type,sic_code,incorporated_country,ofsted_urn,cqc_id,inspection_rating,source,source_url,confidence_score,confidence_tier,notes
,,,2 Lawson Close,,,,,52.2524724,0.1062324,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/100319361,0.7,,"OSM way/100319361 | tags: {'addr:housenumber': '2', 'addr:postcode': 'CB24 9HE', 'addr:street': 'Lawson Close', 'building': 'church', 'ref:GB:uprn': '10003873993', 'source:addr:postcode': 'ONSUD;OS Open UPRN'}"
,,,,,,,,55.2534565,-1.6024809,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/100460824,0.7,,"OSM way/100460824 | tags: {'building': 'church', 'building:material': 'stone', 'source': 'Bing'}"
,,,,,,,,55.926536,-3.2084168,unknown,unknown,Braid Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/100773337,0.7,,"OSM way/100773337 | tags: {'building': 'church', 'name': 'Braid Church', 'source': 'NLS_OS_Edinburgh_map_1940s;Bing', 'wikidata': 'Q17811851'}"
,,,,,,,,50.7284612,-1.8163702,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/100823537,0.7,,OSM way/100823537 | tags: {'building': 'church'}
,,,Church Street,Chatham,,,,51.3799412,0.5287985,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/100864559,0.7,,"OSM way/100864559 | tags: {'addr:city': 'Chatham', 'addr:country': 'GB', 'addr:postcode': 'ME4 4BT', 'addr:street': 'Church Street', 'building': 'church', 'source': 'survey'}"
,,,Greaves Lane,Sheffield,,,,53.3940061,-1.5455176,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/101032514,0.7,,"OSM way/101032514 | tags: {'addr:city': 'Sheffield', 'addr:postcode': 'S6 6BA', 'addr:street': 'Greaves Lane', 'building': 'church', 'building:use': 'house', 'disused:amenity': 'place_of_worship'}"
,,,Magdalen Street,Norwich,,,,52.6351461,1.2969069,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/101270187,0.7,,"OSM way/101270187 | tags: {'addr:city': 'Norwich', 'addr:housename': 'St Saviours Church', 'addr:postcode': 'NR3 1AA', 'addr:street': 'Magdalen Street', 'building': 'church', 'disused:amenity': 'theatre'}"
,,,,,,,,52.6688005,-0.7268785,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/101330081,0.7,,"OSM way/101330081 | tags: {'building': 'church', 'source': 'Bing'}"
,,,,,,,,51.7314981,0.6733015,eastern_philosophy,eastern_philosophy_general,Taoist Tai Chi Society,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/101353693,0.7,,"OSM way/101353693 | tags: {'amenity': 'place_of_worship', 'building': 'church', 'name': 'Taoist Tai Chi Society', 'religion': 'taoist', 'source': 'Bing'}"
,,,,,,,,54.0850467,-4.7541637,unknown,unknown,Cringle & Co Ltd,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/101393012,0.7,,"OSM way/101393012 | tags: {'building': 'chapel', 'name': 'Cringle & Co Ltd'}"
,Lauriston United Presbyterian Church,,,,,,,55.9444914,-3.2001538,mosque,mosque_general,Dar Al-Arqam,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/101594312,0.7,,"OSM way/101594312 | tags: {'amenity': 'place_of_worship', 'building': 'church', 'check_date': '2025-06-05', 'contact:facebook': 'https://www.facebook.com/daralarqamedin', 'height': '12', 'name': 'Dar Al-Arqam'}"
,Saint James the Less,,Whitefriars,Norwich,,,,52.6359164,1.3003308,arts_culture,theatre,Norwich Puppet Theatre,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/101978508,0.7,,"OSM way/101978508 | tags: {'addr:city': 'Norwich', 'addr:country': 'GB', 'addr:housename': 'St James', 'addr:postcode': 'NR3 1TN', 'addr:street': 'Whitefriars', 'alt_name': 'Saint James Pockthorpe'}"
,Halling Baptist Church,,1 Vicarage Road,Halling,,,,51.3522672,0.4427339,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102018462,0.7,,"OSM way/102018462 | tags: {'addr:city': 'Halling', 'addr:country': 'GB', 'addr:housenumber': '1', 'addr:postcode': 'ME2 1BJ', 'addr:street': 'Vicarage Road', 'building': 'church'}"
,,,,Timahoe,,,,52.9605476,-7.2034277,unknown,unknown,Timahoe Church (C of I),,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102153796,0.7,,"OSM way/102153796 | tags: {'addr:city': 'Timahoe', 'alt_name': 'Willie Headen Memorial Library', 'building': 'church', 'description': 'converted first into library and now heritage centre', 'name': 'Timahoe Church (C of I)', 'ref:IE:niah': '12801802'}"
,,,,,,,,51.5405947,-0.1785072,unknown,unknown,Former All Souls church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102264895,0.7,,"OSM way/102264895 | tags: {'building': 'church', 'name': 'Former All Souls church', 'note': 'Now converted into flats.', 'source': 'Bing;OS;web;Bing', 'wikidata': 'Q27086740'}"
,,,Gloucester Road North,Bristol,,,,51.5105415,-2.5733808,community,community_centre,St. Peter's Church Hall,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102307908,0.7,,"OSM way/102307908 | tags: {'addr:city': 'Bristol', 'addr:postcode': 'BS34 7BQ', 'addr:street': 'Gloucester Road North', 'building': 'church', 'name': ""St. Peter's Church Hall"", 'ref:GB:uprn': '663108'}"
,,,,,,,,51.4846339,-3.1649879,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102354515,0.7,,"OSM way/102354515 | tags: {'building': 'church', 'source': 'Bing'}"
,,,35 Berwyn Street,Llangollen,,,,52.9691183,-3.1706945,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102744110,0.7,,"OSM way/102744110 | tags: {'addr:city': 'Llangollen', 'addr:housenumber': '35', 'addr:street': 'Berwyn Street', 'building': 'church', 'building:levels': '2', 'note': 'Former Seion Welsh Wesleyan Methodist Chapel'}"
,,,,Sheffield,,,,53.3472473,-1.4752,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102788505,0.7,,"OSM way/102788505 | tags: {'addr:city': 'Sheffield', 'addr:postcode': 'S8 8SE', 'building': 'chapel', 'ref:GB:uprn': '10090615456', 'source': 'Bing'}"
,"St Mary's Church, Low Harrogate",,,,,,,53.9879435,-1.5517163,unknown,unknown,St Mary's,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102851299,0.7,,"OSM way/102851299 | tags: {'building': 'church', 'name': ""St Mary's"", 'note': 'church building no longer used by church, church has changed name and moved into hall across the street', 'old_name': ""St Mary's Church, Low Harrogate"", 'wikidata': 'Q7594343', 'wikipedia': ""en:St Mary's Church, Harrogate""}"
,,,,,,,,50.9796901,-2.3101623,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102862801,0.7,,OSM way/102862801 | tags: {'building': 'church'}
,,,,,,,,50.9709669,-2.3130657,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102864132,0.7,,OSM way/102864132 | tags: {'building': 'church'}
,,,,,,,,53.4066755,-1.4321089,arts_culture,theatre,Greentop Circus Centre,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/102999479,0.7,,"OSM way/102999479 | tags: {'alt_name': ""St Thomas's Church"", 'amenity': 'theatre', 'building': 'church', 'name': 'Greentop Circus Centre', 'wikidata': 'Q21008642', 'wikipedia': 'en:St Thomas, Brightside'}"
,,,,,,,,51.4118365,-0.2966786,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103009719,0.7,,OSM way/103009719 | tags: {'building': 'church'}
,,,,,,,,53.3778094,-1.4849187,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103026310,0.7,,"OSM way/103026310 | tags: {'addr:housename': 'Hanover House', 'building': 'church', 'source': 'Bing'}"
,,,Walton Lane,Nelson,,,,53.8413048,-2.1945361,unknown,unknown,Nelson Cemetery Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103058469,0.7,,"OSM way/103058469 | tags: {'addr:city': 'Nelson', 'addr:street': 'Walton Lane', 'building': 'chapel', 'name': 'Nelson Cemetery Chapel', 'ref:GB:uprn': '10090964522', 'source': 'OS StreetView'}"
,,,St Gregorys Alley,Norwich,,,,52.6303828,1.2915094,commercial,retail_shop,St Gregory’s Antiques & Collectables,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103089191,0.7,,"OSM way/103089191 | denomination=anglican | tags: {'addr:city': 'Norwich', 'addr:postcode': 'NR2 1ER', 'addr:street': 'St Gregorys Alley', 'building': 'church', 'denomination': 'anglican', 'listed_status': 'Grade I'}"
,,,6-8 Douglas Gardens,Edinburgh,,,,55.9509268,-3.2205227,unknown,unknown,Belford Hostel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103163117,0.7,,"OSM way/103163117 | tags: {'addr:city': 'Edinburgh', 'addr:housenumber': '6-8', 'addr:street': 'Douglas Gardens', 'building': 'church', 'description': 'former Belford Church converted into an hostel', 'heritage': 'yes'}"
,,,,,,,,52.9686196,-3.1701195,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103596528,0.7,,"OSM way/103596528 | tags: {'building': 'church', 'note': 'Former Rehoboth Welsh Calvinistic Methodist Chapel'}"
,Kegworth Methodist Church,,High Street,Derby,,,,52.8360786,-1.2814174,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103635311,0.7,,"OSM way/103635311 | tags: {'addr:city': 'Derby', 'addr:postcode': 'DE74 2DB', 'addr:street': 'High Street', 'addr:village': 'Kegworth', 'building': 'church', 'disused:amenity': 'place_of_worship'}"
,Methodist Free Chapel,,42 Derby Road,Derby,,,,52.8371533,-1.2803707,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/103637770,0.7,,"OSM way/103637770 | tags: {'addr:city': 'Derby', 'addr:housenumber': '42', 'addr:postcode': 'DE74 2EN', 'addr:street': 'Derby Road', 'addr:village': 'Kegworth', 'building': 'chapel'}"
,,,,,,,,50.9922723,-0.6075137,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/104164564,0.7,,"OSM way/104164564 | tags: {'building': 'chapel', 'disused': 'yes'}"
,,,,,,,,53.3511374,-1.4454197,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/104299798,0.7,,"OSM way/104299798 | tags: {'building': 'church', 'source': 'Bing'}"
,Corran Esplanade Church,,,,,,,56.4191271,-5.4770532,unknown,unknown,Rainbow Childcare,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/104384481,0.7,,"OSM way/104384481 | tags: {'amenity': 'kindergarten', 'building': 'church', 'heritage': 'yes', 'name': 'Rainbow Childcare', 'old_name': 'Corran Esplanade Church', 'was:amenity': 'place_of_worship'}"
,,,,,,,,51.6194684,-3.4512586,community,community_centre,Trinity Hall,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/104418408,0.7,,"OSM way/104418408 | tags: {'addr:housename': ""Zak's Ty Cariad"", 'building': 'church', 'name': 'Trinity Hall'}"
,,,245 Gloucester Road,Bristol,,,,51.4782497,-2.5893344,sport_leisure,sport_leisure_general,Bristol School of Gymnastics,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/104551657,0.7,,"OSM way/104551657 | tags: {'addr:city': 'Bristol', 'addr:housenumber': '245', 'addr:postcode': 'BS7 8NY', 'addr:street': 'Gloucester Road', 'building': 'church', 'email': 'shirleyclementsbsg@yahoo.co.uk'}"
,Whitham Road Spiritualist Church,,Whitham Road,Sheffield,,,,53.3795277,-1.4968048,other_christian,other_christian_general,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/105010321,0.7,,"OSM way/105010321 | tags: {'addr:city': 'Sheffield', 'addr:postcode': 'S10 2SL', 'addr:street': 'Whitham Road', 'building': 'church', 'disused:amenity': 'place_of_worship', 'old_name': 'Whitham Road Spiritualist Church'}"
,Saint Cairbre's,,,,,,,54.0957895,-4.7102878,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/105170847,0.7,,"OSM way/105170847 | tags: {'building': 'church', 'old_name': ""Saint Cairbre's"", 'ownership': 'private'}"
,,,,,,,,50.6221928,-3.4093457,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/105880045,0.7,,OSM way/105880045 | tags: {'building': 'church'}
,,,,,,,,50.6210873,-3.4112411,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/105880052,0.7,,OSM way/105880052 | tags: {'building': 'church'}
,,,New Road Avenue,Chatham,,,,51.3820771,0.5199388,pentecostal_evangelical,evangelical_general,King's Church Medway,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/106888797,0.7,,"OSM way/106888797 | denomination=evangelical | tags: {'addr:city': 'Chatham', 'addr:postcode': 'ME4 6BB', 'addr:street': 'New Road Avenue', 'building': 'church', 'denomination': 'evangelical', 'fhrs:authority': 'Medway'}"
,,,,,,,,53.3391341,-1.4857488,community,community_centre,St Chad's Community Hub,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/107058792,0.7,,"OSM way/107058792 | tags: {'building': 'church', 'name': ""St Chad's Community Hub"", 'ref:GB:uprn': '100052117912', 'source': 'Bing'}"
,,,,,,,,51.8691101,-2.2296423,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/107127580,0.7,,"OSM way/107127580 | tags: {'building': 'chapel', 'source': 'Bing', 'wikidata': 'Q26538235'}"
,,,,,,,,52.3442508,1.5103064,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/107312620,0.7,,"OSM way/107312620 | tags: {'building': 'chapel', 'source': 'bing'}"
,,,,,,,,56.1234759,-3.9181288,unknown,unknown,Bell Tower,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/107383897,0.7,,"OSM way/107383897 | tags: {'building': 'church', 'disused': 'yes', 'historic': 'building', 'name': 'Bell Tower'}"
,,,Forge Road,Blaenavon,,,,51.7708187,-3.0960924,unknown,unknown,Zion Baptist Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/107832866,0.7,,"OSM way/107832866 | tags: {'addr:city': 'Blaenavon', 'addr:postcode': 'NP4 9DN', 'addr:street': 'Forge Road', 'addr:suburb': 'Forge Side', 'building': 'church', 'listed_status': 'Grade II'}"
,Chruch of St Peter,,Dog Lane,Gloucester,,,,51.8436546,-2.1243035,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/108612889,0.7,,"OSM way/108612889 | tags: {'HE_ref': '1091796', 'addr:city': 'Gloucester', 'addr:housename': 'St John Chrysostom', 'addr:postcode': 'GL3 4UD', 'addr:street': 'Dog Lane', 'building': 'church'}"
,,,,,,,,53.3796071,-1.5213458,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/109278074,0.7,,"OSM way/109278074 | tags: {'building': 'church', 'ref:GB:uprn': '10013555538', 'source': 'Bing'}"
,Westbourne Methodist Church,,64-66 Poole Road,,,,,50.722848,-1.901112,commercial,retail_shop,Tesco Express,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/109412362,0.7,,"OSM way/109412362 | tags: {'addr:housenumber': '64-66', 'addr:postcode': 'BH4 9DW', 'addr:street': 'Poole Road', 'brand': 'Tesco Express', 'brand:wikidata': 'Q98456772', 'brand:wikipedia': 'en:Tesco'}"
,,,,,,,,53.25534,-1.7455919,unknown,unknown,Trinity House,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/109720448,0.7,,"OSM way/109720448 | tags: {'building': 'church', 'building:use': 'residential', 'name': 'Trinity House'}"
,,,Cornmarket Street,,,,,51.7536881,-1.2586072,unknown,unknown,Saxon Tower,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/110341979,0.7,,"OSM way/110341979 | tags: {'addr:street': 'Cornmarket Street', 'alt_name': 'St Michael at the North Gate Tower', 'building': 'church', 'building:material': 'limestone', 'charge': '5 GBP', 'fee': 'yes'}"
,,,,,,,,53.3827065,-1.5182377,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/110433507,0.7,,"OSM way/110433507 | tags: {'HE_ref': '1255075', 'building': 'chapel', 'disused:amenity': 'place_of_worship', 'listed_status': 'Grade II', 'ref:GB:uprn': '10090615092', 'source': 'Bing'}"
,,,,,,,,54.8834496,-1.6616315,unknown,unknown,Pit Hill Methodist Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/111314207,0.7,,"OSM way/111314207 | tags: {'building': 'chapel', 'disused:amenity': 'place_of_worship', 'name': 'Pit Hill Methodist Chapel', 'source': 'Bing', 'wikimedia_commons': 'File:Chapel, Pit Village, Beamish Museum, 1 July 2011.jpg'}"
,,,,,,,,52.0838186,-1.7438722,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/111504936,0.7,,"OSM way/111504936 | tags: {'building': 'chapel', 'heritage': '2', 'heritage:operator': 'Historic England', 'listed_status': 'Grade II'}"
,,,,,,,,51.7708109,-0.9287927,education,school,Baptist Schoolroom,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/111561870,0.7,,"OSM way/111561870 | tags: {'building': 'church', 'name': 'Baptist Schoolroom'}"
,,,119 Walton Street,Oxford,,,,51.7594677,-1.2647775,unknown,unknown,St Paul's Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/111835087,0.7,,"OSM way/111835087 | tags: {'addr:city': 'Oxford', 'addr:housenumber': '119', 'addr:postcode': 'OX2 6AH', 'addr:street': 'Walton Street', 'building': 'church', 'disused:alt_name': ""Freud's""}"
,,,,,,,,52.9027103,-4.0653813,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/111871483,0.7,,OSM way/111871483 | tags: {'building': 'chapel'}
,Église Sainte-Marie-Madeleine-Postel,,,,,,,49.6411765,-1.6431785,pentecostal_evangelical,evangelical_general,Église évangélique,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112095474,0.7,,"OSM way/112095474 | denomination=evangelical | tags: {'building': 'church', 'denomination': 'evangelical', 'name': 'Église évangélique', 'old_name': 'Église Sainte-Marie-Madeleine-Postel', 'source': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011'}"
,,,7 Rue de la Bucaillle,Cherbourg-Octeville,,,,49.6407164,-1.6311148,unknown,unknown,Ehpad La Bucaille,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112110064,0.7,,"OSM way/112110064 | tags: {'addr:city': 'Cherbourg-Octeville', 'addr:housename': 'Couvent Maison de retraite de la Bucaille', 'addr:housenumber': '7', 'addr:postcode': '50100', 'addr:street': 'Rue de la Bucaillle', 'amenity': 'social_facility'}"
,,,,,,,,53.0499504,-2.1903499,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112317370,0.7,,"OSM way/112317370 | tags: {'building': 'church', 'source': 'Bing'}"
,,,,,,,,54.0035197,-1.5345405,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112399641,0.7,,OSM way/112399641 | tags: {'building': 'church'}
,,,Beechwood Park Drive,Derby,,,,52.9385462,-1.4876908,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112470960,0.7,,"OSM way/112470960 | tags: {'addr:city': 'Derby', 'addr:postcode': 'DE22 1HZ', 'addr:street': 'Beechwood Park Drive', 'building': 'church'}"
,,,Beechwood Park Drive,Derby,,,,52.9387747,-1.4877179,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112470961,0.7,,"OSM way/112470961 | tags: {'addr:city': 'Derby', 'addr:postcode': 'DE22 1BF', 'addr:street': 'Beechwood Park Drive', 'building': 'church', 'ref:GB:uprn': '10010615123'}"
,,,Uttoxeter Old Road,Derby,,,,52.9189991,-1.4979582,other_christian,other_christian_general,"Science of the Soul, Derby",,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112473113,0.7,,"OSM way/112473113 | tags: {'addr:city': 'Derby', 'addr:postcode': 'DE1 1GA', 'addr:street': 'Uttoxeter Old Road', 'amenity': 'place_of_worship', 'building': 'church', 'name': 'Science of the Soul, Derby'}"
,,,,,,,,51.4923234,-0.1273221,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112530397,0.7,,OSM way/112530397 | tags: {'building': 'chapel'}
,,,,Reading,,,,51.4597051,-1.0178887,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112551012,0.7,,"OSM way/112551012 | tags: {'addr:city': 'Reading', 'building': 'church', 'ref:GB:uprn': '310002934', 'source:building': 'OS_OpenData_StreetView'}"
,,,,,,,,51.6702088,-1.2806462,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/112956766,0.7,,OSM way/112956766 | tags: {'building': 'church'}
,All Saints' Church,,,Oxford,,,,51.7524261,-1.2556337,education,library,Lincoln College Library,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/113000687,0.7,,"OSM way/113000687 | tags: {'addr:city': 'Oxford', 'addr:postcode': 'OX1 4AH', 'amenity': 'library', 'building': 'church', 'name': 'Lincoln College Library', 'old_name': ""All Saints' Church""}"
,,,22 Great College Street,London,,,,51.4976855,-0.1284065,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/113081331,0.7,,"OSM way/113081331 | tags: {'addr:city': 'London', 'addr:housename': ""St Edward's House Chapel"", 'addr:housenumber': '22', 'addr:street': 'Great College Street', 'building': 'chapel', 'ref:GB:uprn': '10033523742'}"
,,,,,,,,53.3885926,-1.5066557,unknown,unknown,Hale Court,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/113491671,0.7,,"OSM way/113491671 | tags: {'building': 'church', 'building:use': 'apartments', 'listed_status': 'Grade II', 'name': 'Hale Court'}"
,,,,,,,,53.3865191,-1.504732,unknown,unknown,Crookes Congregational Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/113491711,0.7,,"OSM way/113491711 | tags: {'HE_ref': '1247397', 'building': 'church', 'building:use': 'office', 'historic': 'church', 'listed_status': 'Grade II', 'name': 'Crookes Congregational Church'}"
,Kingdom Hall of Jehovah's Witnesses,,Bath Street,Nottingham,,,,52.9568784,-1.1397217,new_religious_movement,jehovahs_witness,Kingdom Hall,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/113726237,0.7,,"OSM way/113726237 | tags: {'addr:city': 'Nottingham', 'addr:postcode': 'NG1 1DF', 'addr:street': 'Bath Street', 'addr:suburb': ""St Ann's"", 'building': 'church', 'name': 'Kingdom Hall'}"
,,,,,,,,53.3400282,-1.4932005,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/113748178,0.7,,"OSM way/113748178 | tags: {'building': 'chapel', 'ref:GB:uprn': '10090226573', 'source': 'Bing'}"
,,,Saint Andrew Street,Dublin,,,,53.3435489,-6.2609801,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/113818887,0.7,,"OSM way/113818887 | tags: {'addr:city': 'Dublin', 'addr:street': 'Saint Andrew Street', 'building': 'church', 'disused:amenity': 'place_of_worship', 'disused:name': ""St Andrew's Church"", 'disused:tourism': 'information'}"
,,,,Oxford,,,,51.756215,-1.2478356,unknown,unknown,St Cross Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/114185419,0.7,,"OSM way/114185419 | tags: {'addr:city': 'Oxford', 'addr:postcode': 'OX1 3TP', 'building': 'church', 'name': 'St Cross Church', 'ref:GB:uprn': '100121294905', 'ref:dove': '10172'}"
,General Baptist Chapel,,,,,,,52.8417348,-1.3411692,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/114331761,0.7,,"OSM way/114331761 | tags: {'HE_ref': '1074134', 'building': 'chapel', 'description': 'Former Baptist church', 'listed_status': 'Grade II', 'old_name': 'General Baptist Chapel', 'source:area': 'Bing'}"
,,,,,,,,53.3885486,-1.5041522,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/114410293,0.7,,"OSM way/114410293 | tags: {'building': 'church', 'ref:GB:uprn': '10013555718', 'source': 'Bing'}"
,,,235 Alexandra Parade,Glasgow,,,,55.8652599,-4.2258409,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/114451800,0.7,,"OSM way/114451800 | tags: {'addr:city': 'Glasgow', 'addr:housenumber': '235', 'addr:postcode': 'G31 3AW', 'addr:street': 'Alexandra Parade', 'building': 'church', 'building:use': 'hostel'}"
,,,,,,,,56.7275642,-2.6524751,unknown,unknown,Maison Dieu Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/115118506,0.7,,"OSM way/115118506 | tags: {'building': 'church', 'name': 'Maison Dieu Church', 'source': 'Bing'}"
,,,77 Chichele Road,London,,,,51.5535228,-0.2172386,community,community_centre,St Gabriel's Hall,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/115504645,0.7,,"OSM way/115504645 | tags: {'addr:city': 'London', 'addr:housenumber': '77', 'addr:postcode': 'NW2 3AQ', 'addr:street': 'Chichele Road', 'building': 'church', 'name': ""St Gabriel's Hall""}"
,,,,,,,,55.1726529,-1.9394523,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/115640666,0.7,,"OSM way/115640666 | tags: {'building': 'church', 'source': 'Bing'}"
,,,Manse Terrace,Peterhead,,,,57.4714114,-1.7813503,unknown,unknown,Trinity Parish Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/115715674,0.7,,"OSM way/115715674 | tags: {'addr:city': 'Peterhead', 'addr:country': 'GB', 'addr:postcode': 'AB42 3AS', 'addr:street': 'Manse Terrace', 'addr:village': 'Boddam', 'building': 'church'}"
,,,,,,,,52.2271078,-2.0796806,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/115928414,0.7,,OSM way/115928414 | tags: {'building': 'church'}
,,,,,,,,51.3978452,-2.3959316,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/116180307,0.7,,OSM way/116180307 | tags: {'building': 'church'}
,,,,,,,,51.5668854,-0.1467777,unknown,unknown,Highgate Cemetery Mortuary Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/116456628,0.7,,"OSM way/116456628 | tags: {'building': 'chapel', 'building:levels': '2', 'name': 'Highgate Cemetery Mortuary Chapel', 'wikidata': 'Q27086318'}"
,,,,,,,,53.3916746,-1.5165772,eastern_european_church,ukrainian_catholic,St. Michaels Catholic Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/116511516,0.7,,"OSM way/116511516 | denomination=catholic | tags: {'building': 'chapel', 'denomination': 'catholic', 'name': 'St. Michaels Catholic Chapel', 'source': 'Bing'}"
,,,Main Road,Exeter,,,,50.7397419,-3.4700052,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/116683855,0.7,,"OSM way/116683855 | tags: {'addr:city': 'Exeter', 'addr:street': 'Main Road', 'building': 'church', 'note': 'No longer an active pow. Being converted for other use.', 'wikidata': 'Q105086320'}"
